Step,Layer,Head,Sparsity
15,11,1,0.0133
15,11,2,0.0381
15,11,3,0.0718
15,11,4,0.0151
15,11,5,0.1741
15,11,6,0.0241
15,11,7,0.1114
15,11,8,0.4335
15,11,9,0.0114
15,11,10,0.2211
15,11,11,0.1328
15,12,0,0.0101
15,12,1,0.0431
15,12,2,0.0106
15,12,3,0.4072
15,12,4,0.1941
15,12,5,0.3652
15,12,6,0.0263
15,12,7,0.1037
15,12,8,0.0119
15,12,9,0.1021
15,12,10,0.1398
15,12,11,0.0919
15,13,0,0.0114
15,13,1,0.0196
15,13,2,0.066
15,13,3,0.2145
15,13,4,0.0853
15,13,5,0.0182
15,13,6,0.0605
15,13,7,0.0212
15,13,8,0.1079
15,13,9,0.0098
15,13,10,0.0717
15,13,11,0.0163
15,14,0,0.0171
15,14,1,0.0308
15,14,2,0.1257
15,14,3,0.05
15,14,4,0.0108
15,14,5,0.1997
15,14,6,0.3656
15,14,7,0.1532
15,14,8,0.1302
15,14,9,0.2215
15,14,10,0.2138
15,14,11,0.0486
15,15,0,0.1438
15,15,1,0.0187
15,15,2,0.0279
15,15,3,0.1252
15,15,4,0.02
15,15,5,0.066
15,15,6,0.2067
15,15,7,0.042
15,15,8,0.2814
15,15,9,0.0786
15,15,10,0.2289
15,15,11,0.1629
15,16,0,0.012
15,16,1,0.0954
15,16,2,0.068
15,16,3,0.1308
15,16,4,0.0228
15,16,5,0.1592
15,16,6,0.0294
15,16,7,0.129
15,16,8,0.2675
15,16,9,0.0329
15,16,10,0.0943
15,16,11,0.1065
15,17,0,0.0192
15,17,1,0.0406
15,17,2,0.0458
15,17,3,0.0136
15,17,4,0.0486
15,17,5,0.0101
15,17,6,0.0311
15,17,7,0.0186
15,17,8,0.0107
15,17,9,0.0196
15,17,10,0.0137
15,17,11,0.0685
15,18,0,0.1202
15,18,1,0.0149
15,18,2,0.0178
15,18,3,0.0154
15,18,4,0.0169
15,18,5,0.0317
15,18,6,0.0237
15,18,7,0.0327
15,18,8,0.0167
15,18,9,0.4622
15,18,10,0.007
15,18,11,0.0219
15,19,0,0.139
15,19,1,0.0115
15,19,2,0.0016
15,19,3,0.0311
15,19,4,0.0023
15,19,5,0.0864
15,19,6,0.2128
15,19,7,0.0367
15,19,8,0.6988
15,19,9,0.036
15,19,10,0.2694
15,19,11,0.0059
15,20,0,0.0965
15,20,1,0.0061
15,20,2,0.0896
15,20,3,0.0118
15,20,4,0.0287
15,20,5,0.0045
15,20,6,0.0553
15,20,7,0.0053
15,20,8,0.0031
15,20,9,0.2792
15,20,10,0.0489
15,20,11,0.0059
15,21,0,0.082
15,21,1,0.0525
15,21,2,0.0729
15,21,3,0.0101
15,21,4,0.109
15,21,5,0.664
15,21,6,0.0802
15,21,7,0.0246
15,21,8,0.0037
15,21,9,0.0062
15,21,10,0.0064
15,21,11,0.0675
15,22,0,0.0442
15,22,1,0.0178
15,22,2,0.2518
15,22,3,0.0474
15,22,4,0.048
15,22,5,0.0474
15,22,6,0.0867
15,22,7,0.4353
15,22,8,0.0242
15,22,9,0.3648
15,22,10,0.0595
15,22,11,0.1442
15,23,0,0.1695
15,23,1,0.0083
15,23,2,0.6311
15,23,3,0.0371
15,23,4,0.0203
15,23,5,0.1219
15,23,6,0.0238
15,23,7,0.1243
15,23,8,0.0599
15,23,9,0.0147
15,23,10,0.002
15,23,11,0.0191
15,24,0,0.0033
15,24,1,0.0145
15,24,2,0.0586
15,24,3,0.2618
15,24,4,0.5008
15,24,5,0.1107
15,24,6,0.0089
15,24,7,0.0156
15,24,8,0.0435
15,24,9,0.2001
15,24,10,0.0454
15,24,11,0.016
15,25,0,0.0405
15,25,1,0.0229
15,25,2,0.0256
15,25,3,0.0181
15,25,4,0.031
15,25,5,0.3424
15,25,6,0.3527
15,25,7,0.0844
15,25,8,0.0148
15,25,9,0.1424
15,25,10,0.0906
15,25,11,0.029
15,26,0,0.357
15,26,1,0.0289
15,26,2,0.0099
15,26,3,0.4351
15,26,4,0.0828
15,26,5,0.1867
15,26,6,0.0076
15,26,7,0.3044
15,26,8,0.0016
15,26,9,0.0091
15,26,10,0.0024
15,26,11,0.0262
15,27,0,0.1861
15,27,1,0.1243
15,27,2,0.0004
15,27,3,0.0473
15,27,4,0.7351
15,27,5,0.544
15,27,6,0.0029
15,27,7,0.0016
15,27,8,0.0221
15,27,9,0.0027
15,27,10,0.0468
15,27,11,0.0048
15,28,0,0.0002
15,28,1,0.0002
15,28,2,0.0083
15,28,3,0.7776
15,28,4,0.6244
15,28,5,0.2396
15,28,6,0.0026
15,28,7,0.6921
15,28,8,0.0008
15,28,9,0.0117
15,28,10,0.1279
15,28,11,0.0005
15,29,0,0.001
15,29,1,0.7109
15,29,2,0.0069
15,29,3,0.6531
15,29,4,0.0185
15,29,5,0.069
15,29,6,0.8317
15,29,7,0.7562
15,29,8,0.1122
15,29,9,0.0
15,29,10,0.8119
15,29,11,0.0011
16,0,0,0.7261
16,0,1,0.0083
16,0,2,0.8945
16,0,3,0.9131
16,0,4,0.0015
16,0,5,0.0041
16,0,6,0.0553
16,0,7,0.1167
16,0,8,0.9143
16,0,9,0.8538
16,0,10,0.3357
16,0,11,0.0007
16,1,0,0.006
16,1,1,0.073
16,1,2,0.0046
16,1,3,0.0153
16,1,4,0.0069
16,1,5,0.4543
16,1,6,0.7225
16,1,7,0.0704
16,1,8,0.069
16,1,9,0.0039
16,1,10,0.4393
16,1,11,0.3459
16,2,0,0.0809
16,2,1,0.395
16,2,2,0.01
16,2,3,0.0038
16,2,4,0.0143
16,2,5,0.5263
16,2,6,0.4437
16,2,7,0.0104
16,2,8,0.0087
16,2,9,0.4547
16,2,10,0.168
16,2,11,0.006
16,3,0,0.0011
16,3,1,0.7157
16,3,2,0.2435
16,3,3,0.3253
16,3,4,0.0909
16,3,5,0.0726
16,3,6,0.0805
16,3,7,0.0082
16,3,8,0.0426
16,3,9,0.0329
16,3,10,0.3009
16,3,11,0.1029
16,4,0,0.0124
16,4,1,0.0241
16,4,2,0.1573
16,4,3,0.0028
16,4,4,0.3908
16,4,5,0.006
16,4,6,0.6548
16,4,7,0.1671
16,4,8,0.4161
16,4,9,0.6146
16,4,10,0.0777
16,4,11,0.0748
16,5,0,0.0098
16,5,1,0.0109
16,5,2,0.0788
16,5,3,0.7192
16,5,4,0.3004
16,5,5,0.5215
16,5,6,0.0238
16,5,7,0.0019
16,5,8,0.3997
16,5,9,0.0076
16,5,10,0.0293
16,5,11,0.0532
16,6,0,0.2224
16,6,1,0.2465
16,6,2,0.0059
16,6,3,0.1484
16,6,4,0.0499
16,6,5,0.1681
16,6,6,0.6806
16,6,7,0.2514
16,6,8,0.1016
16,6,9,0.2843
16,6,10,0.1143
16,6,11,0.006
16,7,0,0.0941
16,7,1,0.1151
16,7,2,0.1158
16,7,3,0.0109
16,7,4,0.2429
16,7,5,0.0446
16,7,6,0.1872
16,7,7,0.1046
16,7,8,0.0303
16,7,9,0.0632
16,7,10,0.329
16,7,11,0.0627
16,8,0,0.021
16,8,1,0.1035
16,8,2,0.4294
16,8,3,0.0156
16,8,4,0.0072
16,8,5,0.1351
16,8,6,0.4038
16,8,7,0.4901
16,8,8,0.2451
16,8,9,0.4799
16,8,10,0.0078
16,8,11,0.1135
16,9,0,0.0395
16,9,1,0.265
16,9,2,0.0316
16,9,3,0.0122
16,9,4,0.1954
16,9,5,0.4827
16,9,6,0.0141
16,9,7,0.3437
16,9,8,0.1515
16,9,9,0.0694
16,9,10,0.033
16,9,11,0.2342
16,10,0,0.0421
16,10,1,0.066
16,10,2,0.0796
16,10,3,0.0831
16,10,4,0.091
16,10,5,0.0308
16,10,6,0.3417
16,10,7,0.3919
16,10,8,0.454
16,10,9,0.0743
16,10,10,0.0317
16,10,11,0.0179
16,11,0,0.1028
16,11,1,0.0126
16,11,2,0.0363
16,11,3,0.0706
16,11,4,0.0146
16,11,5,0.1714
16,11,6,0.0235
16,11,7,0.108
16,11,8,0.4314
16,11,9,0.0111
16,11,10,0.217
16,11,11,0.13
16,12,0,0.0097
16,12,1,0.0415
16,12,2,0.0103
16,12,3,0.4029
16,12,4,0.1872
16,12,5,0.3541
16,12,6,0.025
16,12,7,0.1008
16,12,8,0.0117
16,12,9,0.1007
16,12,10,0.1372
16,12,11,0.0895
16,13,0,0.0109
16,13,1,0.0188
16,13,2,0.066
16,13,3,0.2105
16,13,4,0.0823
16,13,5,0.0173
16,13,6,0.058
16,13,7,0.0202
16,13,8,0.1047
16,13,9,0.0092
16,13,10,0.0695
16,13,11,0.0159
16,14,0,0.0163
16,14,1,0.03
16,14,2,0.1217
16,14,3,0.0484
16,14,4,0.0103
16,14,5,0.1964
16,14,6,0.36
16,14,7,0.1463
16,14,8,0.1279
16,14,9,0.217
16,14,10,0.2105
16,14,11,0.0465
16,15,0,0.1425
16,15,1,0.0185
16,15,2,0.0275
16,15,3,0.1234
16,15,4,0.0196
16,15,5,0.065
16,15,6,0.1969
16,15,7,0.0424
16,15,8,0.2785
16,15,9,0.0753
16,15,10,0.2255
16,15,11,0.1611
16,16,0,0.0114
16,16,1,0.0909
16,16,2,0.0662
16,16,3,0.1257
16,16,4,0.0222
16,16,5,0.1539
16,16,6,0.0291
16,16,7,0.1256
16,16,8,0.2629
16,16,9,0.0325
16,16,10,0.0915
16,16,11,0.1072
16,17,0,0.0182
16,17,1,0.0398
16,17,2,0.0451
16,17,3,0.013
16,17,4,0.0476
16,17,5,0.0098
16,17,6,0.0297
16,17,7,0.0179
16,17,8,0.0102
16,17,9,0.0188
16,17,10,0.0129
16,17,11,0.0664
16,18,0,0.1214
16,18,1,0.0142
16,18,2,0.0172
16,18,3,0.0147
16,18,4,0.0161
16,18,5,0.0305
16,18,6,0.023
16,18,7,0.0315
16,18,8,0.0161
16,18,9,0.4597
16,18,10,0.0067
16,18,11,0.0215
16,19,0,0.1391
16,19,1,0.0109
16,19,2,0.0016
16,19,3,0.0299
16,19,4,0.0021
16,19,5,0.0839
16,19,6,0.2082
16,19,7,0.0356
16,19,8,0.6965
16,19,9,0.035
16,19,10,0.262
16,19,11,0.0056
16,20,0,0.0947
16,20,1,0.0061
16,20,2,0.0875
16,20,3,0.0117
16,20,4,0.0274
16,20,5,0.0044
16,20,6,0.0525
16,20,7,0.0052
16,20,8,0.003
16,20,9,0.2773
16,20,10,0.0473
16,20,11,0.0057
16,21,0,0.0795
16,21,1,0.0535
16,21,2,0.0735
16,21,3,0.01
16,21,4,0.1115
16,21,5,0.6569
16,21,6,0.0767
16,21,7,0.0242
16,21,8,0.0035
16,21,9,0.0059
16,21,10,0.0063
16,21,11,0.0663
16,22,0,0.0418
16,22,1,0.0172
16,22,2,0.2442
16,22,3,0.0457
16,22,4,0.0473
16,22,5,0.0467
16,22,6,0.0861
16,22,7,0.4285
16,22,8,0.0232
16,22,9,0.3537
16,22,10,0.0583
16,22,11,0.1395
16,23,0,0.1635
16,23,1,0.0081
16,23,2,0.623
16,23,3,0.0374
16,23,4,0.0197
16,23,5,0.1217
16,23,6,0.023
16,23,7,0.1218
16,23,8,0.0569
16,23,9,0.0144
16,23,10,0.002
16,23,11,0.0189
16,24,0,0.0031
16,24,1,0.0137
16,24,2,0.0566
16,24,3,0.2545
16,24,4,0.4895
16,24,5,0.1095
16,24,6,0.0088
16,24,7,0.015
16,24,8,0.0439
16,24,9,0.1991
16,24,10,0.0456
16,24,11,0.0156
16,25,0,0.0385
16,25,1,0.0222
16,25,2,0.0247
16,25,3,0.0174
16,25,4,0.0293
16,25,5,0.3359
16,25,6,0.3474
16,25,7,0.0824
16,25,8,0.0141
16,25,9,0.1388
16,25,10,0.0867
16,25,11,0.0279
16,26,0,0.3473
16,26,1,0.0275
16,26,2,0.0093
16,26,3,0.4283
16,26,4,0.0801
16,26,5,0.1777
16,26,6,0.0069
16,26,7,0.2936
16,26,8,0.0015
16,26,9,0.0087
16,26,10,0.0024
16,26,11,0.0246
16,27,0,0.1816
16,27,1,0.1216
16,27,2,0.0003
16,27,3,0.0466
16,27,4,0.7304
16,27,5,0.5404
16,27,6,0.0028
16,27,7,0.0016
16,27,8,0.0211
16,27,9,0.0027
16,27,10,0.0466
16,27,11,0.0048
16,28,0,0.0002
16,28,1,0.0002
16,28,2,0.0079
16,28,3,0.7751
16,28,4,0.6258
16,28,5,0.2369
16,28,6,0.0025
16,28,7,0.6934
16,28,8,0.0008
16,28,9,0.0113
16,28,10,0.1247
16,28,11,0.0006
16,29,0,0.001
16,29,1,0.7091
16,29,2,0.007
16,29,3,0.6537
16,29,4,0.0179
16,29,5,0.0655
16,29,6,0.8276
16,29,7,0.7556
16,29,8,0.1075
16,29,9,0.0
16,29,10,0.8109
16,29,11,0.0011
17,0,0,0.7255
17,0,1,0.0078
17,0,2,0.8948
17,0,3,0.9133
17,0,4,0.0014
17,0,5,0.0039
17,0,6,0.0539
17,0,7,0.1167
17,0,8,0.9145
17,0,9,0.854
17,0,10,0.3342
17,0,11,0.0007
17,1,0,0.0057
17,1,1,0.0726
17,1,2,0.0047
17,1,3,0.0153
17,1,4,0.0065
17,1,5,0.4545
17,1,6,0.7247
17,1,7,0.0627
17,1,8,0.0667
17,1,9,0.0038
17,1,10,0.4209
17,1,11,0.3395
17,2,0,0.0769
17,2,1,0.3848
17,2,2,0.0098
17,2,3,0.0038
17,2,4,0.0137
17,2,5,0.5276
17,2,6,0.4294
17,2,7,0.0104
17,2,8,0.0087
17,2,9,0.4575
17,2,10,0.1658
17,2,11,0.006
17,3,0,0.0009
17,3,1,0.7111
17,3,2,0.2338
17,3,3,0.3196
17,3,4,0.0863
17,3,5,0.0702
17,3,6,0.0765
17,3,7,0.008
17,3,8,0.0418
17,3,9,0.0318
17,3,10,0.2933
17,3,11,0.0977
17,4,0,0.0117
17,4,1,0.0228
17,4,2,0.1503
17,4,3,0.0027
17,4,4,0.3743
17,4,5,0.0059
17,4,6,0.6492
17,4,7,0.1634
17,4,8,0.4082
17,4,9,0.6074
17,4,10,0.0749
17,4,11,0.0712
17,5,0,0.0092
17,5,1,0.0108
17,5,2,0.0752
17,5,3,0.716
17,5,4,0.2913
17,5,5,0.5175
17,5,6,0.0227
17,5,7,0.0018
17,5,8,0.3895
17,5,9,0.0073
17,5,10,0.0276
17,5,11,0.0511
17,6,0,0.2148
17,6,1,0.2378
17,6,2,0.0057
17,6,3,0.1465
17,6,4,0.0464
17,6,5,0.1624
17,6,6,0.6803
17,6,7,0.2455
17,6,8,0.0977
17,6,9,0.2771
17,6,10,0.1088
17,6,11,0.006
17,7,0,0.0897
17,7,1,0.1128
17,7,2,0.1118
17,7,3,0.0108
17,7,4,0.2356
17,7,5,0.0424
17,7,6,0.1858
17,7,7,0.103
17,7,8,0.0306
17,7,9,0.0604
17,7,10,0.3245
17,7,11,0.0599
17,8,0,0.02
17,8,1,0.101
17,8,2,0.4262
17,8,3,0.0153
17,8,4,0.0069
17,8,5,0.1309
17,8,6,0.4002
17,8,7,0.4852
17,8,8,0.2434
17,8,9,0.478
17,8,10,0.0076
17,8,11,0.1099
17,9,0,0.039
17,9,1,0.2685
17,9,2,0.0302
17,9,3,0.0114
17,9,4,0.1908
17,9,5,0.4794
17,9,6,0.0131
17,9,7,0.3389
17,9,8,0.1505
17,9,9,0.0687
17,9,10,0.0324
17,9,11,0.2295
17,10,0,0.0408
17,10,1,0.0632
17,10,2,0.078
17,10,3,0.0822
17,10,4,0.0885
17,10,5,0.0304
17,10,6,0.3397
17,10,7,0.3914
17,10,8,0.4534
17,10,9,0.0732
17,10,10,0.0305
17,10,11,0.0171
17,11,0,0.0989
17,11,1,0.012
17,11,2,0.0346
17,11,3,0.0687
17,11,4,0.0144
17,11,5,0.1689
17,11,6,0.0233
17,11,7,0.1056
17,11,8,0.43
17,11,9,0.0107
17,11,10,0.2129
17,11,11,0.1275
17,12,0,0.0096
17,12,1,0.0399
17,12,2,0.0103
17,12,3,0.3967
17,12,4,0.1807
17,12,5,0.3435
17,12,6,0.0237
17,12,7,0.0982
17,12,8,0.0116
17,12,9,0.0996
17,12,10,0.1356
17,12,11,0.0872
17,13,0,0.0104
17,13,1,0.0182
17,13,2,0.0657
17,13,3,0.2056
17,13,4,0.0796
17,13,5,0.0166
17,13,6,0.0554
17,13,7,0.0195
17,13,8,0.1014
17,13,9,0.0089
17,13,10,0.0673
17,13,11,0.0156
17,14,0,0.0158
17,14,1,0.0295
17,14,2,0.118
17,14,3,0.047
17,14,4,0.0102
17,14,5,0.1942
17,14,6,0.3541
17,14,7,0.1393
17,14,8,0.1261
17,14,9,0.2119
17,14,10,0.2078
17,14,11,0.045
17,15,0,0.1419
17,15,1,0.0188
17,15,2,0.0274
17,15,3,0.122
17,15,4,0.0197
17,15,5,0.0647
17,15,6,0.1876
17,15,7,0.043
17,15,8,0.2755
17,15,9,0.0722
17,15,10,0.2216
17,15,11,0.1599
17,16,0,0.0108
17,16,1,0.0858
17,16,2,0.0645
17,16,3,0.1208
17,16,4,0.022
17,16,5,0.148
17,16,6,0.0293
17,16,7,0.1219
17,16,8,0.2572
17,16,9,0.0321
17,16,10,0.0886
17,16,11,0.1072
17,17,0,0.0174
17,17,1,0.0394
17,17,2,0.0443
17,17,3,0.0125
17,17,4,0.0467
17,17,5,0.0095
17,17,6,0.0286
17,17,7,0.0174
17,17,8,0.0098
17,17,9,0.0181
17,17,10,0.0121
17,17,11,0.0645
17,18,0,0.12
17,18,1,0.0135
17,18,2,0.0165
17,18,3,0.0141
17,18,4,0.0156
17,18,5,0.0295
17,18,6,0.0223
17,18,7,0.0305
17,18,8,0.0156
17,18,9,0.4533
17,18,10,0.0065
17,18,11,0.0213
17,19,0,0.1388
17,19,1,0.0105
17,19,2,0.0016
17,19,3,0.0291
17,19,4,0.0021
17,19,5,0.0819
17,19,6,0.2051
17,19,7,0.0346
17,19,8,0.6934
17,19,9,0.0339
17,19,10,0.2558
17,19,11,0.0054
17,20,0,0.0935
17,20,1,0.006
17,20,2,0.0856
17,20,3,0.0116
17,20,4,0.0264
17,20,5,0.0044
17,20,6,0.0507
17,20,7,0.005
17,20,8,0.003
17,20,9,0.2731
17,20,10,0.0461
17,20,11,0.0055
17,21,0,0.0775
17,21,1,0.0556
17,21,2,0.0749
17,21,3,0.0098
17,21,4,0.1134
17,21,5,0.6478
17,21,6,0.074
17,21,7,0.024
17,21,8,0.0033
17,21,9,0.0057
17,21,10,0.0062
17,21,11,0.0648
17,22,0,0.0398
17,22,1,0.0171
17,22,2,0.2401
17,22,3,0.0446
17,22,4,0.0471
17,22,5,0.0471
17,22,6,0.0867
17,22,7,0.4185
17,22,8,0.0225
17,22,9,0.3419
17,22,10,0.0581
17,22,11,0.1348
17,23,0,0.1589
17,23,1,0.0082
17,23,2,0.616
17,23,3,0.0372
17,23,4,0.019
17,23,5,0.1211
17,23,6,0.0222
17,23,7,0.1183
17,23,8,0.0544
17,23,9,0.0139
17,23,10,0.0019
17,23,11,0.0179
17,24,0,0.003
17,24,1,0.0128
17,24,2,0.0546
17,24,3,0.2496
17,24,4,0.4819
17,24,5,0.1076
17,24,6,0.0088
17,24,7,0.0144
17,24,8,0.044
17,24,9,0.1978
17,24,10,0.0456
17,24,11,0.0154
17,25,0,0.0365
17,25,1,0.0218
17,25,2,0.0236
17,25,3,0.0165
17,25,4,0.0278
17,25,5,0.3291
17,25,6,0.3376
17,25,7,0.0788
17,25,8,0.0134
17,25,9,0.1357
17,25,10,0.0843
17,25,11,0.0276
17,26,0,0.3413
17,26,1,0.0263
17,26,2,0.0088
17,26,3,0.4242
17,26,4,0.0769
17,26,5,0.1693
17,26,6,0.0063
17,26,7,0.2803
17,26,8,0.0014
17,26,9,0.0082
17,26,10,0.0024
17,26,11,0.0231
17,27,0,0.1743
17,27,1,0.1184
17,27,2,0.0003
17,27,3,0.0452
17,27,4,0.726
17,27,5,0.5343
17,27,6,0.0027
17,27,7,0.0016
17,27,8,0.0202
17,27,9,0.0026
17,27,10,0.0453
17,27,11,0.0049
17,28,0,0.0002
17,28,1,0.0002
17,28,2,0.0076
17,28,3,0.7725
17,28,4,0.6245
17,28,5,0.2304
17,28,6,0.0024
17,28,7,0.6954
17,28,8,0.0009
17,28,9,0.0113
17,28,10,0.1187
17,28,11,0.0008
17,29,0,0.001
17,29,1,0.7076
17,29,2,0.0072
17,29,3,0.6583
17,29,4,0.0175
17,29,5,0.0621
17,29,6,0.8223
17,29,7,0.7548
17,29,8,0.1024
17,29,9,0.0
17,29,10,0.8086
17,29,11,0.0012
18,0,0,0.7251
18,0,1,0.0074
18,0,2,0.8952
18,0,3,0.9136
18,0,4,0.0014
18,0,5,0.0038
18,0,6,0.0526
18,0,7,0.1168
18,0,8,0.9147
18,0,9,0.8541
18,0,10,0.3328
18,0,11,0.0007
18,1,0,0.0053
18,1,1,0.0711
18,1,2,0.0046
18,1,3,0.0152
18,1,4,0.0061
18,1,5,0.4511
18,1,6,0.726
18,1,7,0.0572
18,1,8,0.0639
18,1,9,0.0037
18,1,10,0.4031
18,1,11,0.3359
18,2,0,0.0737
18,2,1,0.3781
18,2,2,0.0093
18,2,3,0.0037
18,2,4,0.0132
18,2,5,0.529
18,2,6,0.4197
18,2,7,0.0104
18,2,8,0.0084
18,2,9,0.4582
18,2,10,0.1628
18,2,11,0.0059
18,3,0,0.0008
18,3,1,0.7078
18,3,2,0.2262
18,3,3,0.3109
18,3,4,0.0822
18,3,5,0.0662
18,3,6,0.0724
18,3,7,0.0078
18,3,8,0.042
18,3,9,0.0298
18,3,10,0.283
18,3,11,0.0921
18,4,0,0.0112
18,4,1,0.0213
18,4,2,0.1455
18,4,3,0.0026
18,4,4,0.3658
18,4,5,0.0059
18,4,6,0.6444
18,4,7,0.1583
18,4,8,0.4024
18,4,9,0.6055
18,4,10,0.0728
18,4,11,0.0682
18,5,0,0.0088
18,5,1,0.0108
18,5,2,0.0732
18,5,3,0.7159
18,5,4,0.2898
18,5,5,0.517
18,5,6,0.022
18,5,7,0.0018
18,5,8,0.3818
18,5,9,0.007
18,5,10,0.0261
18,5,11,0.0494
18,6,0,0.2095
18,6,1,0.2304
18,6,2,0.0054
18,6,3,0.1456
18,6,4,0.0443
18,6,5,0.1593
18,6,6,0.6803
18,6,7,0.2401
18,6,8,0.0947
18,6,9,0.2728
18,6,10,0.1048
18,6,11,0.006
18,7,0,0.0873
18,7,1,0.1103
18,7,2,0.1094
18,7,3,0.0108
18,7,4,0.2307
18,7,5,0.0407
18,7,6,0.1841
18,7,7,0.1011
18,7,8,0.0301
18,7,9,0.0576
18,7,10,0.3206
18,7,11,0.0576
18,8,0,0.0192
18,8,1,0.0993
18,8,2,0.4235
18,8,3,0.0148
18,8,4,0.0066
18,8,5,0.1284
18,8,6,0.3976
18,8,7,0.4836
18,8,8,0.2416
18,8,9,0.4773
18,8,10,0.0074
18,8,11,0.1076
18,9,0,0.0381
18,9,1,0.2711
18,9,2,0.029
18,9,3,0.0107
18,9,4,0.1888
18,9,5,0.4762
18,9,6,0.0123
18,9,7,0.3352
18,9,8,0.1486
18,9,9,0.0676
18,9,10,0.0318
18,9,11,0.2248
18,10,0,0.0393
18,10,1,0.0605
18,10,2,0.0762
18,10,3,0.0813
18,10,4,0.0859
18,10,5,0.0297
18,10,6,0.3385
18,10,7,0.3907
18,10,8,0.4532
18,10,9,0.0721
18,10,10,0.0292
18,10,11,0.0164
18,11,0,0.0946
18,11,1,0.0114
18,11,2,0.033
18,11,3,0.0673
18,11,4,0.014
18,11,5,0.1664
18,11,6,0.0228
18,11,7,0.1024
18,11,8,0.4284
18,11,9,0.0104
18,11,10,0.2098
18,11,11,0.1254
18,12,0,0.0093
18,12,1,0.0387
18,12,2,0.01
18,12,3,0.3927
18,12,4,0.1745
18,12,5,0.3337
18,12,6,0.0227
18,12,7,0.0958
18,12,8,0.0114
18,12,9,0.0982
18,12,10,0.1334
18,12,11,0.0854
18,13,0,0.0099
18,13,1,0.0175
18,13,2,0.0656
18,13,3,0.2022
18,13,4,0.0768
18,13,5,0.0159
18,13,6,0.0531
18,13,7,0.0187
18,13,8,0.0984
18,13,9,0.0084
18,13,10,0.0653
18,13,11,0.0152
18,14,0,0.0151
18,14,1,0.0287
18,14,2,0.1143
18,14,3,0.0454
18,14,4,0.0098
18,14,5,0.1907
18,14,6,0.3492
18,14,7,0.133
18,14,8,0.1237
18,14,9,0.2079
18,14,10,0.2046
18,14,11,0.0432
18,15,0,0.1408
18,15,1,0.0187
18,15,2,0.0271
18,15,3,0.1204
18,15,4,0.0194
18,15,5,0.064
18,15,6,0.1785
18,15,7,0.0434
18,15,8,0.2732
18,15,9,0.0693
18,15,10,0.2187
18,15,11,0.1584
18,16,0,0.0103
18,16,1,0.0819
18,16,2,0.0629
18,16,3,0.1162
18,16,4,0.0215
18,16,5,0.1434
18,16,6,0.0288
18,16,7,0.1189
18,16,8,0.2527
18,16,9,0.0317
18,16,10,0.0862
18,16,11,0.1082
18,17,0,0.0167
18,17,1,0.0386
18,17,2,0.0437
18,17,3,0.0119
18,17,4,0.0457
18,17,5,0.0091
18,17,6,0.0274
18,17,7,0.0168
18,17,8,0.0094
18,17,9,0.0175
18,17,10,0.0114
18,17,11,0.0628
18,18,0,0.1217
18,18,1,0.0129
18,18,2,0.016
18,18,3,0.0135
18,18,4,0.0149
18,18,5,0.0285
18,18,6,0.0217
18,18,7,0.0294
18,18,8,0.015
18,18,9,0.4518
18,18,10,0.0062
18,18,11,0.021
18,19,0,0.1393
18,19,1,0.01
18,19,2,0.0016
18,19,3,0.0281
18,19,4,0.0019
18,19,5,0.0793
18,19,6,0.2015
18,19,7,0.0336
18,19,8,0.6912
18,19,9,0.0329
18,19,10,0.2493
18,19,11,0.0051
18,20,0,0.0927
18,20,1,0.0059
18,20,2,0.084
18,20,3,0.0114
18,20,4,0.0252
18,20,5,0.0043
18,20,6,0.0487
18,20,7,0.0049
18,20,8,0.003
18,20,9,0.2729
18,20,10,0.0449
18,20,11,0.0053
18,21,0,0.0756
18,21,1,0.0566
18,21,2,0.0753
18,21,3,0.0097
18,21,4,0.1155
18,21,5,0.6421
18,21,6,0.0711
18,21,7,0.0236
18,21,8,0.0031
18,21,9,0.0054
18,21,10,0.0061
18,21,11,0.0639
18,22,0,0.038
18,22,1,0.0166
18,22,2,0.2339
18,22,3,0.0436
18,22,4,0.0465
18,22,5,0.0465
18,22,6,0.0862
18,22,7,0.4129
18,22,8,0.0218
18,22,9,0.332
18,22,10,0.0572
18,22,11,0.1317
18,23,0,0.1528
18,23,1,0.008
18,23,2,0.6085
18,23,3,0.0377
18,23,4,0.0185
18,23,5,0.121
18,23,6,0.0214
18,23,7,0.1168
18,23,8,0.0519
18,23,9,0.0137
18,23,10,0.0019
18,23,11,0.0177
18,24,0,0.0028
18,24,1,0.0121
18,24,2,0.053
18,24,3,0.2423
18,24,4,0.4715
18,24,5,0.1066
18,24,6,0.0088
18,24,7,0.0138
18,24,8,0.0443
18,24,9,0.1967
18,24,10,0.0456
18,24,11,0.0151
18,25,0,0.035
18,25,1,0.0211
18,25,2,0.0229
18,25,3,0.0158
18,25,4,0.0263
18,25,5,0.3235
18,25,6,0.3337
18,25,7,0.0773
18,25,8,0.0127
18,25,9,0.1331
18,25,10,0.0807
18,25,11,0.0266
18,26,0,0.3313
18,26,1,0.0251
18,26,2,0.0083
18,26,3,0.4191
18,26,4,0.0753
18,26,5,0.1628
18,26,6,0.0059
18,26,7,0.271
18,26,8,0.0014
18,26,9,0.0078
18,26,10,0.0024
18,26,11,0.0219
18,27,0,0.1703
18,27,1,0.1161
18,27,2,0.0003
18,27,3,0.0444
18,27,4,0.7226
18,27,5,0.5324
18,27,6,0.0026
18,27,7,0.0016
18,27,8,0.0195
18,27,9,0.0025
18,27,10,0.0456
