Step,Layer,Head,Sparsity
1,21,27,0.2917
1,21,28,0.0861
1,21,29,0.1523
1,21,30,0.0924
1,21,31,0.1884
1,21,32,0.4191
1,21,33,0.0883
1,21,34,0.0932
1,21,35,0.234
1,21,36,0.2537
1,21,37,0.4388
1,21,38,0.3882
1,21,39,0.0644
1,22,0,0.5092
1,22,1,0.0856
1,22,2,0.4961
1,22,3,0.0766
1,22,4,0.5015
1,22,5,0.5569
1,22,6,0.0625
1,22,7,0.2132
1,22,8,0.1049
1,22,9,0.5011
1,22,10,0.363
1,22,11,0.2844
1,22,12,0.2878
1,22,13,0.501
1,22,14,0.1905
1,22,15,0.2164
1,22,16,0.6384
1,22,17,0.3353
1,22,18,0.1881
1,22,19,0.0389
1,22,20,0.1081
1,22,21,0.1143
1,22,22,0.0373
1,22,23,0.0696
1,22,24,0.2372
1,22,25,0.5078
1,22,26,0.4872
1,22,27,0.4877
1,22,28,0.152
1,22,29,0.1359
1,22,30,0.059
1,22,31,0.1653
1,22,32,0.2681
1,22,33,0.5102
1,22,34,0.1105
1,22,35,0.5638
1,22,36,0.1897
1,22,37,0.0825
1,22,38,0.1928
1,22,39,0.2822
1,23,0,0.4955
1,23,1,0.4869
1,23,2,0.1609
1,23,3,0.228
1,23,4,0.176
1,23,5,0.2924
1,23,6,0.2797
1,23,7,0.1956
1,23,8,0.4757
1,23,9,0.4487
1,23,10,0.0677
1,23,11,0.3525
1,23,12,0.1053
1,23,13,0.0897
1,23,14,0.2142
1,23,15,0.3361
1,23,16,0.4089
1,23,17,0.4409
1,23,18,0.2383
1,23,19,0.0633
1,23,20,0.282
1,23,21,0.084
1,23,22,0.1726
1,23,23,0.1603
1,23,24,0.2394
1,23,25,0.0897
1,23,26,0.1564
1,23,27,0.0567
1,23,28,0.3329
1,23,29,0.3365
1,23,30,0.0631
1,23,31,0.5881
1,23,32,0.3287
1,23,33,0.1247
1,23,34,0.1364
1,23,35,0.0869
1,23,36,0.1438
1,23,37,0.3717
1,23,38,0.1168
1,23,39,0.1187
1,24,0,0.2368
1,24,1,0.3659
1,24,2,0.1656
1,24,3,0.4271
1,24,4,0.3446
1,24,5,0.3066
1,24,6,0.1229
1,24,7,0.2287
1,24,8,0.2316
1,24,9,0.1559
1,24,10,0.5246
1,24,11,0.2683
1,24,12,0.3213
1,24,13,0.2613
1,24,14,0.2825
1,24,15,0.2476
1,24,16,0.195
1,24,17,0.0366
1,24,18,0.1377
1,24,19,0.4055
1,24,20,0.0242
1,24,21,0.2601
1,24,22,0.1235
1,24,23,0.225
1,24,24,0.122
1,24,25,0.4542
1,24,26,0.0672
1,24,27,0.2157
1,24,28,0.1069
1,24,29,0.4523
1,24,30,0.2423
1,24,31,0.1074
1,24,32,0.214
1,24,33,0.3022
1,24,34,0.476
1,24,35,0.1006
1,24,36,0.4502
1,24,37,0.2421
1,24,38,0.4618
1,24,39,0.4058
1,25,0,0.537
1,25,1,0.1448
1,25,2,0.2292
1,25,3,0.3608
1,25,4,0.2658
1,25,5,0.388
1,25,6,0.3142
1,25,7,0.4804
1,25,8,0.3458
1,25,9,0.1496
1,25,10,0.0903
1,25,11,0.1005
1,25,12,0.2035
1,25,13,0.0997
1,25,14,0.4397
1,25,15,0.4793
1,25,16,0.297
1,25,17,0.3664
1,25,18,0.3802
1,25,19,0.4175
1,25,20,0.0629
1,25,21,0.1428
1,25,22,0.4914
1,25,23,0.1311
1,25,24,0.0847
1,25,25,0.0854
1,25,26,0.1252
1,25,27,0.2199
1,25,28,0.0423
1,25,29,0.1176
1,25,30,0.0929
1,25,31,0.1993
1,25,32,0.0821
1,25,33,0.2153
1,25,34,0.1126
1,25,35,0.105
1,25,36,0.0937
1,25,37,0.5448
1,25,38,0.2549
1,25,39,0.3571
1,26,0,0.1583
1,26,1,0.4687
1,26,2,0.1705
1,26,3,0.104
1,26,4,0.3572
1,26,5,0.5974
1,26,6,0.1905
1,26,7,0.1527
1,26,8,0.1335
1,26,9,0.1894
1,26,10,0.3912
1,26,11,0.3475
1,26,12,0.4416
1,26,13,0.0443
1,26,14,0.2335
1,26,15,0.0344
1,26,16,0.3416
1,26,17,0.3889
1,26,18,0.2554
1,26,19,0.5626
1,26,20,0.1568
1,26,21,0.2236
1,26,22,0.4014
1,26,23,0.4676
1,26,24,0.2974
1,26,25,0.2158
1,26,26,0.4902
1,26,27,0.0525
1,26,28,0.0908
1,26,29,0.1248
1,26,30,0.3331
1,26,31,0.0555
1,26,32,0.2339
1,26,33,0.1493
1,26,34,0.2141
1,26,35,0.2892
1,26,36,0.2786
1,26,37,0.2582
1,26,38,0.3816
1,26,39,0.5667
1,27,0,0.3425
1,27,1,0.3855
1,27,2,0.2954
